SAPID,Date,Unit_id,Unit_name,retirement
SAPID,Date,Unit_id,Unit_name,retirement
SAPID,Date,Unit_id,Unit_name,retirement
"14007658","40878","50000134","Wydział Prawa i Administr",
"14007700","41548","50048998","Pion Pror. ds. badań nauk",
"14007701","41548","50000053","Pion Prorektora ds. dydak",
"14007712","41183","50000143","Wydz.Biochemii, Biofiz. i",
"14007713","41913","50000139","Wydz. Fizyki, Astronom. i",
"14007740","40882","50000137","Wydział Filologiczny",
"14007743","41244","50000057","Pion Kanclerza",
"14007746","40969","50000142","Wydział Biologii i Nauk o",
"14007747","41000","50000139","Wydz. Fizyki, Astronom. i",
"14007749","41275","50000053","Pion Prorektora ds. dydak",
"14007753","41244","50000140","Wydział Matematyki i Info",
"14007755","41257","50000142","Wydział Biologii i Nauk o",
"14007800","41730","50019230","Pion Rektora",
"14007801","41699","0",,
"14007801","41715","50019230","Pion Rektora",
"14007803","40878","50000139","Wydz. Fizyki, Astronom. i",
"14007839","41275","50000056","Pion Prorektora ds. rozwo",
"14007839","41579","50048998","Pion Pror. ds. badań nauk",
"14007865","41275","50000145","Wydz. Studiów Międzynarod",
"14007865","41395","50000053","Pion Prorektora ds. dydak",
"14007880","40924","50019230","Pion Rektora",
"14007909","40940","50019230","Pion Rektora",
"14007927","41214","50000057","Pion Kanclerza",
"14007934","40940","50000058","Pion Kwestora",
"14007935","40940","50019230","Pion Rektora",
"14007936","41365","50000139","Wydz. Fizyki, Astronom. i",
"14007944","42156","50000142","Wydział Biologii i Nauk o",
"14007947","41518","50000141","Wydział Chemii",
"14007955","40969","50000139","Wydz. Fizyki, Astronom. i",
"14007957","41548","50000134","Wydział Prawa i Administr",
"14007959","41183","50000144","Wydz. Zarządz. i Komunika",
"14007981","40913","50000140","Wydział Matematyki i Info",
"14007982","41183","50000141","Wydział Chemii",
"14008024","41334","50000145","Wydz. Studiów Międzynarod",
"14008033","41913","50000140","Wydział Matematyki i Info",
"14008036","41913","50000140","Wydział Matematyki i Info",
"14008041","41456","50048998","Pion Pror. ds. badań nauk",
"14008041","42064","50000144","Wydz. Zarządz. i Komunika",
"14008045","42064","50000057","Pion Kanclerza",
"14008050","40952","50019230","Pion Rektora",
"14008056","40952","50019230","Pion Rektora",
"14008062","41760","50000134","Wydział Prawa i Administr",
"14008065","40940","50000135","Wydział Filozoficzny",
"14008066","40940","50000145","Wydz. Studiów Międzynarod",
"14008068","41699","50000142","Wydział Biologii i Nauk o",
"14008072","41913","50000144","Wydz. Zarządz. i Komunika",
"14008073","41548","50000140","Wydział Matematyki i Info",
"14008086","40940","50000145","Wydz. Studiów Międzynarod",
"14008087","40940","50000137","Wydział Filologiczny",
"14008103","41153","50048998","Pion Pror. ds. badań nauk",
"14008116","41061","50000142","Wydział Biologii i Nauk o",
"14008121","41030","50019230","Pion Rektora",
"14008122","41465","50000057","Pion Kanclerza",
"14008135","41760","50000136","Wydział Historyczny",
"14008158","40969","50000053","Pion Prorektora ds. dydak",
"14008163","41000","50000056","Pion Prorektora ds. rozwo",
"14008163","41306","50000053","Pion Prorektora ds. dydak",
"14008163","41459","50019230","Pion Rektora",
"14008168","40969","50000141","Wydział Chemii",
"14008174","41275","50000055","Pion Pror. ds. polit. kad",
"14008175","41609","50000137","Wydział Filologiczny",
"14008178","41609","50000135","Wydział Filozoficzny",
"14008194","41548","50000141","Wydział Chemii",
"14008202","41183","50048998","Pion Pror. ds. badań nauk",
"14008230","41543","50000143","Wydz.Biochemii, Biofiz. i",
"14008233","41334","50000145","Wydz. Studiów Międzynarod",
"14008248","41699","50000142","Wydział Biologii i Nauk o",
"14008265","40969","50019230","Pion Rektora",
"14008266","40969","50000138","Wydział Polonistyki",
"14008277","40969","50019230","Pion Rektora",
"14008310","41365","50000142","Wydział Biologii i Nauk o",
"14008320","41275","50000057","Pion Kanclerza",
"14008323","41214","50000140","Wydział Matematyki i Info",
"14008333","41000","50000056","Pion Prorektora ds. rozwo",
"14008333","41306","50000053","Pion Prorektora ds. dydak",
"14008333","41365","50000139","Wydz. Fizyki, Astronom. i",
"14008349","41000","50000144","Wydz. Zarządz. i Komunika",
"14008351","41275","50000053","Pion Prorektora ds. dydak",
"14008353","41275","50000057","Pion Kanclerza",
"14008377","41000","50000143","Wydz.Biochemii, Biofiz. i",
"14008386","41122","50000142","Wydział Biologii i Nauk o",
"14008419","41030","50000142","Wydział Biologii i Nauk o",
"14008441","41001","50000137","Wydział Filologiczny",
"14008458","41275","50000057","Pion Kanclerza",
"14008464","41000","50000144","Wydz. Zarządz. i Komunika",
"14008475","41275","50000145","Wydz. Studiów Międzynarod",
"14008478","41122","50019230","Pion Rektora",
"14008483","41018","50000058","Pion Kwestora",
"14008488","41403","50000053","Pion Prorektora ds. dydak",
"14008551","41061","50000144","Wydz. Zarządz. i Komunika",
"14008559","41183","50000137","Wydział Filologiczny",
"14008566","41030","50019230","Pion Rektora",
"14008568","41913","50000140","Wydział Matematyki i Info",
"14008602","41246","50000057","Pion Kanclerza",
"14008647","41883","50000057","Pion Kanclerza",
"14008648","41183","50048998","Pion Pror. ds. badań nauk",
"14008650","41760","50048998","Pion Pror. ds. badań nauk",
"14008663","41246","50000057","Pion Kanclerza",
"14008667","41548","50000137","Wydział Filologiczny",
"14008673","41061","50019230","Pion Rektora",
"14008673","41639","50000143","Wydz.Biochemii, Biofiz. i",
"14008689","41153","50000143","Wydz.Biochemii, Biofiz. i",
"14008693","41275","50000053","Pion Prorektora ds. dydak",
"14008749","41091","50000139","Wydz. Fizyki, Astronom. i",
"14008753","41153","50000141","Wydział Chemii",
"14008812","41183","50000139","Wydz. Fizyki, Astronom. i",
"14008825","41153","50000141","Wydział Chemii",
"14008846","41061","50019230","Pion Rektora",
"14008846","41639","50000143","Wydz.Biochemii, Biofiz. i",
"14008847","41275","50048998","Pion Pror. ds. badań nauk",
"14008872","41091","50000141","Wydział Chemii",
"14008874","41091","50000135","Wydział Filozoficzny",
"14008892","41061","50000142","Wydział Biologii i Nauk o",
"14008899","41091","50000142","Wydział Biologii i Nauk o",
"14008910","41275","50000056","Pion Prorektora ds. rozwo",
"14008910","41451","50019230","Pion Rektora",
"14008942","41275","50000138","Wydział Polonistyki"
"14008947","41275","50000055","Pion Pror. ds. polit. kad",
"14008970","41091","50000143","Wydz.Biochemii, Biofiz. i",
"14008973","41774","50000141","Wydział Chemii",
"14008996","41091","50000056","Pion Prorektora ds. rozwo",
"14008996","41579","50019230","Pion Rektora",
"14009005","41092","50019230","Pion Rektora",
"14009035","41323","50000145","Wydz. Studiów Międzynarod",
"14009066","41417","50000145","Wydz. Studiów Międzynarod",
"14009067","41275","50000145","Wydz. Studiów Międzynarod",
"14009092","41092","50000139","Wydz. Fizyki, Astronom. i",
"14009107","41106","50000137","Wydział Filologiczny",
"14009109","41091","50000142","Wydział Biologii i Nauk o",
"14009130","41487","50000136","Wydział Historyczny",
"14009131","41214","50000143","Wydz.Biochemii, Biofiz. i",
"14009136","41244","50000138","Wydział Polonistyki",
"14009151","41155","50000141","Wydział Chemii",
"14009168","41122","50000141","Wydział Chemii",
"14009187","41122","50000136","Wydział Historyczny",
"14009193","41395","50000057","Pion Kanclerza",
"14009225","41928","50000134","Wydział Prawa i Administr",
"14009258","41275","50000139","Wydz. Fizyki, Astronom. i",
"14009262","41183","50000137","Wydział Filologiczny",
"14009264","41122","50000143","Wydz.Biochemii, Biofiz. i",
"14009267","41122","50000138","Wydział Polonistyki",
"14009268","41624","50000145","Wydz. Studiów Międzynarod",
"14009269","41944","50000136","Wydział Historyczny",
"14009288","41153","50048998","Pion Pror. ds. badań nauk",
"14009288","41934","50000053","Pion Prorektora ds. dydak",
"14009288","42064","50000139","Wydz. Fizyki, Astronom. i",
"14009294","41127","50019230","Pion Rektora",
"14009311","41609","50000135","Wydział Filozoficzny",
"14009320","41852","50000136","Wydział Historyczny",
"14009370","41183","50000134","Wydział Prawa i Administr",
"14009373","41712","50000144","Wydz. Zarządz. i Komunika",
"14009386","41183","50000143","Wydz.Biochemii, Biofiz. i",
"14009395","41153","50000141","Wydział Chemii",
"14009396","41153","50000142","Wydział Biologii i Nauk o",
"14009399","41153","50000141","Wydział Chemii",
"14009400","41153","50000141","Wydział Chemii",
"14009406","41183","50000053","Pion Prorektora ds. dydak",
"14009415","41153","50019230","Pion Rektora",
"14009416","41153","50019230","Pion Rektora",
"14009418","41153","50048998","Pion Pror. ds. badań nauk",
"14009419","41183","50000137","Wydział Filologiczny",
"14009420","41183","50000137","Wydział Filologiczny",
"14009421","41183","50000136","Wydział Historyczny",
"14009424","41156","50000057","Pion Kanclerza",
"14009428","41155","50019230","Pion Rektora",
"14009430","41183","50000134","Wydział Prawa i Administr",
"14009437","41155","50019230","Pion Rektora",
"14009439","41155","50019230","Pion Rektora",
"14009441","41155","50019230","Pion Rektora",
"14009446","41155","50019230","Pion Rektora",
"14009537","41244","50000144","Wydz. Zarządz. i Komunika",
"14009538","41156","50000057","Pion Kanclerza",
"14009555","41609","50000134","Wydział Prawa i Administr",
"14009750","41426","50000055","Pion Pror. ds. polit. kad",
"14009809","41334","50000053","Pion Prorektora ds. dydak",
"14009821","41244","50000140","Wydział Matematyki i Info",
"14009829","41275","50000145","Wydz. Studiów Międzynarod",
"14009832","41275","50000145","Wydz. Studiów Międzynarod",
"14009835","41275","50000145","Wydz. Studiów Międzynarod",
"14009836","41275","50000145","Wydz. Studiów Międzynarod",
"14009837","41183","50000145","Wydz. Studiów Międzynarod",
"14009843","41295","50000145","Wydz. Studiów Międzynarod",
"14009854","41167","50000142","Wydział Biologii i Nauk o",
"14009864","41365","50000136","Wydział Historyczny",
"14009941","41183","50000056","Pion Prorektora ds. rozwo",
"14009964","41183","50000142","Wydział Biologii i Nauk o",
"14009995","41671","50019230","Pion Rektora",
"14009999","41183","50000139","Wydz. Fizyki, Astronom. i",
"14010000","41190","50019230","Pion Rektora",
"14010012","41214","50000143","Wydz.Biochemii, Biofiz. i",
"14010025","41214","50000142","Wydział Biologii i Nauk o",
"14010038","41183","50000141","Wydział Chemii",
"14010050","41579","50000053","Pion Prorektora ds. dydak",
"14010057","41275","50000055","Pion Pror. ds. polit. kad",
"14010082","41214","50000134","Wydział Prawa i Administr",
"14010101","41183","50000142","Wydział Biologii i Nauk o",
"14010112","41183","50000142","Wydział Biologii i Nauk o",
"14010114","41197","50000058","Pion Kwestora",
"14010117","41194","50000137","Wydział Filologiczny",
"14010120","41183","50000137","Wydział Filologiczny",
"14010121","41183","50000137","Wydział Filologiczny",
"14010122","41183","50000137","Wydział Filologiczny",
"14010123","41183","50000140","Wydział Matematyki i Info",
"14010127","41183","50000140","Wydział Matematyki i Info",
"14010129","41183","50000137","Wydział Filologiczny",
"14010136","41214","50000141","Wydział Chemii",
"14010137","41401","50000056","Pion Prorektora ds. rozwo",
"14010137","41579","50019230","Pion Rektora",
"14010138","41821","50000142","Wydział Biologii i Nauk o",
"14010145","41205","50000142","Wydział Biologii i Nauk o",
"14010147","41183","50000136","Wydział Historyczny",
"14010155","41183","50000141","Wydział Chemii",
"14010156","41183","50000137","Wydział Filologiczny",
"14010165","41183","50000140","Wydział Matematyki i Info",
"14010168","41548","50000137","Wydział Filologiczny",
"14010175","41334","50000134","Wydział Prawa i Administr",
"14010179","41548","50000137","Wydział Filologiczny",
"14010184","41183","50000139","Wydz. Fizyki, Astronom. i",
"14010185","41183","50000139","Wydz. Fizyki, Astronom. i",
"14010209","41805","50000142","Wydział Biologii i Nauk o",
"14010212","41183","50000136","Wydział Historyczny",
"14010213","41183","50000136","Wydział Historyczny",
"14010214","41183","50000135","Wydział Filozoficzny",
"14010215","41183","50000135","Wydział Filozoficzny",
"14010219","41214","50000142","Wydział Biologii i Nauk o",
"14010219","41456","50048998","Pion Pror. ds. badań nauk",
"14010241","41215","50000139","Wydz. Fizyki, Astronom. i",
"14010241","41883","50000057","Pion Kanclerza",
"14010277","41214","50000058","Pion Kwestora",
"14010279","41334","50000136","Wydział Historyczny",
"14010281","41913","50000137","Wydział Filologiczny",
"14010286","41334","50000137","Wydział Filologiczny",
"14010289","41218","50000057","Pion Kanclerza",
"14010291","41275","50000141","Wydział Chemii",
"14010292","41214","50000140","Wydział Matematyki i Info",
"14010295","41214","50000142","Wydział Biologii i Nauk o",
"14010315","41275","50000055","Pion Pror. ds. polit. kad",
"14010327","41214","50000143","Wydz.Biochemii, Biofiz. i",
"14010339","41214","50000142","Wydział Biologii i Nauk o",
"14010351","41214","50000142","Wydział Biologii i Nauk o",
"14010354","41518","50000141","Wydział Chemii",
"14010355","41214","50000136","Wydział Historyczny",
"14010379","41214","50000145","Wydz. Studiów Międzynarod",
"14010380","41918","50000134","Wydział Prawa i Administr",
"14010417","41709","50000053","Pion Prorektora ds. dydak",
"14010419","41275","50000053","Pion Prorektora ds. dydak",
"14010422","41730","0",,
"14010499","41244","50000143","Wydz.Biochemii, Biofiz. i",
"14010509","41244","50048998","Pion Pror. ds. badań nauk",
"14010509","41711","50000058","Pion Kwestora",
"14010524","41214","50048998","Pion Pror. ds. badań nauk",
"14010573","41244","50000057","Pion Kanclerza",
"14010573","42036","50000056","Pion Prorektora ds. rozwo",
"14010588","41275","50000138","Wydział Polonistyki"
"14010589","41244","50019230","Pion Rektora",
"14010634","41913","50000141","Wydział Chemii",
"14010683","41275","50000053","Pion Prorektora ds. dydak",
"14010737","41275","50000142","Wydział Biologii i Nauk o",
"14010756","41275","50000055","Pion Pror. ds. polit. kad",
"14010757","41275","50000055","Pion Pror. ds. polit. kad",
"14010758","41913","50000144","Wydz. Zarządz. i Komunika",
"14010765","41281","50000057","Pion Kanclerza",
"14010777","41275","50000140","Wydział Matematyki i Info",
"14010780","41275","50000140","Wydział Matematyki i Info",
"14010781","41275","50000145","Wydz. Studiów Międzynarod",
"14010782","41275","50019230","Pion Rektora",
"14010782","42156","50000057","Pion Kanclerza",
"14010783","41275","50000139","Wydz. Fizyki, Astronom. i",
"14010786","41275","50000142","Wydział Biologii i Nauk o",
"14010816","42125","50000139","Wydz. Fizyki, Astronom. i",
"14010822","41699","50000144","Wydz. Zarządz. i Komunika",
"14010826","41275","50000139","Wydz. Fizyki, Astronom. i",
"14010827","41275","50019230","Pion Rektora",
"14010827","42108","50000057","Pion Kanclerza",
"14010836","41288","50000144","Wydz. Zarządz. i Komunika",
"14010837","41284","50019230","Pion Rektora",
"14010847","41306","50000145","Wydz. Studiów Międzynarod",
"14010849","41295","50000057","Pion Kanclerza",
"14010850","41296","50000057","Pion Kanclerza",
"14010851","41365","50000142","Wydział Biologii i Nauk o",
"14010854","41306","50000053","Pion Prorektora ds. dydak",
"14010855","41306","50000135","Wydział Filozoficzny",
"14010856","41306","50019230","Pion Rektora",
"14010859","41306","50000139","Wydz. Fizyki, Astronom. i",
"14010861","41306","50000055","Pion Pror. ds. polit. kad",
"14010862","41306","50000053","Pion Prorektora ds. dydak",
"14010866","41306","50019230","Pion Rektora",
"14010867","41310","50000143","Wydz.Biochemii, Biofiz. i",
"14010868","41456","50000144","Wydz. Zarządz. i Komunika",
"14010869","41306","50000135","Wydział Filozoficzny",
"14010870","41306","50019230","Pion Rektora",
"14010879","41306","50019230","Pion Rektora",
"14010914","41316","50000053","Pion Prorektora ds. dydak",
"14010921","41518","50000143","Wydz.Biochemii, Biofiz. i",
"14010933","41410","50000053","Pion Prorektora ds. dydak",
"14010935","41310","50000137","Wydział Filologiczny",
"14010938","41317","50000057","Pion Kanclerza",
"14010959","41334","50000142","Wydział Biologii i Nauk o",
"14010966","42156","50000144","Wydz. Zarządz. i Komunika",
"14010973","41316","50019230","Pion Rektora",
"14010974","41323","50019230","Pion Rektora",
"14010975","41330","50019230","Pion Rektora",
"14010976","41334","50000139","Wydz. Fizyki, Astronom. i",
"14010977","41320","50000137","Wydział Filologiczny",
"14010984","41334","50000055","Pion Pror. ds. polit. kad",
"14010995","41913","50000144","Wydz. Zarządz. i Komunika",
"14010996","41334","50000137","Wydział Filologiczny",
"14010997","41334","50000137","Wydział Filologiczny",
"14010998","41927","50000142","Wydział Biologii i Nauk o",
"14010999","41334","50000057","Pion Kanclerza",
"14011000","41426","50019230","Pion Rektora",
"14011006","41338","50048998","Pion Pror. ds. badań nauk",
"14011009","41306","50000055","Pion Pror. ds. polit. kad",
"14011012","41306","50000055","Pion Pror. ds. polit. kad",
"14011015","41306","50000055","Pion Pror. ds. polit. kad",
"14011016","41306","50000055","Pion Pror. ds. polit. kad",
"14011017","41306","50000055","Pion Pror. ds. polit. kad",
"14011018","41306","50000055","Pion Pror. ds. polit. kad",
"14011019","41306","50000055","Pion Pror. ds. polit. kad",
"14011027","41334","50000057","Pion Kanclerza",
"14011036","41334","50000053","Pion Prorektora ds. dydak",
"14011046","41365","50000143","Wydz.Biochemii, Biofiz. i",
"14011048","42036","50000140","Wydział Matematyki i Info",
"14011051","41334","50000055","Pion Pror. ds. polit. kad",
"14011056","41334","50000144","Wydz. Zarządz. i Komunika",
"14011064","41334","50000139","Wydz. Fizyki, Astronom. i",
"14011065","41323","50019230","Pion Rektora",
"14011086","41306","50000055","Pion Pror. ds. polit. kad",
"14011087","41609","50000136","Wydział Historyczny",
"14011103","41334","50000142","Wydział Biologii i Nauk o",
"14011112","41348","50000055","Pion Pror. ds. polit. kad",
"14011113","41365","50000139","Wydz. Fizyki, Astronom. i",
"14011114","41365","50000139","Wydz. Fizyki, Astronom. i",
"14011118","41345","50000137","Wydział Filologiczny",
"14011121","41365","50000143","Wydz.Biochemii, Biofiz. i",
"14011132","41365","50000055","Pion Pror. ds. polit. kad",
"14011132","41579","50000057","Pion Kanclerza",
"14011137","41340","50000141","Wydział Chemii",
"14011149","41548","50000135","Wydział Filozoficzny",
"14011152","41548","50000134","Wydział Prawa i Administr",
"14011168","41548","50000137","Wydział Filologiczny",
"14011193","41365","50000055","Pion Pror. ds. polit. kad",
"14011200","41365","50048998","Pion Pror. ds. badań nauk",
"14011219","41365","50000143","Wydz.Biochemii, Biofiz. i",
"14011229","41365","50019230","Pion Rektora",
"14011237","41365","50000136","Wydział Historyczny",
"14011248","41365","50000143","Wydz.Biochemii, Biofiz. i",
"14011253","41372","50000053","Pion Prorektora ds. dydak",
"14011279","41366","50000135","Wydział Filozoficzny",
"14011282","41379","50048998","Pion Pror. ds. badań nauk",
"14011287","41379","50000141","Wydział Chemii",
"14011294","42064","50000136","Wydział Historyczny",
"14011312","41518","50000143","Wydz.Biochemii, Biofiz. i",
"14011321","41487","50000143","Wydz.Biochemii, Biofiz. i",
"14011325","41927","50000142","Wydział Biologii i Nauk o",
"14011343","41375","50000135","Wydział Filozoficzny",
"14011344","41379","50000143","Wydz.Biochemii, Biofiz. i",
"14011348","41395","50000143","Wydz.Biochemii, Biofiz. i",
"14011361","41325","50000137","Wydział Filologiczny",
"14011367","41548","50000144","Wydz. Zarządz. i Komunika",
"14011385","41641","50000142","Wydział Biologii i Nauk o",
"14011413","41852","50000145","Wydz. Studiów Międzynarod",
"14011459","41518","50000143","Wydz.Biochemii, Biofiz. i",
"14011509","41400","50019230","Pion Rektora",
"14011517","41403","50000053","Pion Prorektora ds. dydak",
"14011527","41946","50000139","Wydz. Fizyki, Astronom. i",
"14011551","41414","50000057","Pion Kanclerza",
"14011567","41395","50000142","Wydział Biologii i Nauk o",
"14011570","41609","50000135","Wydział Filozoficzny",
"14011572","41426","50048998","Pion Pror. ds. badań nauk",
"14011573","41548","50000053","Pion Prorektora ds. dydak",
"14011577","41519","50000143","Wydz.Biochemii, Biofiz. i",
"14011584","41416","50000058","Pion Kwestora",
"14011592","41426","50048998","Pion Pror. ds. badań nauk",
"14011619","41426","50000143","Wydz.Biochemii, Biofiz. i",
"14011619","42005","50000055","Pion Pror. ds. polit. kad",
"14011635","41426","50000141","Wydział Chemii",
"14011637","41426","50000142","Wydział Biologii i Nauk o",
"14011638","41417","50000053","Pion Prorektora ds. dydak",
"14011640","41426","50000142","Wydział Biologii i Nauk o",
"14011646","41426","50000058","Pion Kwestora",
"14011661","41426","50000145","Wydz. Studiów Międzynarod",
"14011662","41456","50000144","Wydz. Zarządz. i Komunika",
"14011665","42095","50000053","Pion Prorektora ds. dydak",
"14011685","41426","50000142","Wydział Biologii i Nauk o",
"14011685","42005","50000055","Pion Pror. ds. polit. kad",
"14011698","41430","50000057","Pion Kanclerza",
"14011731","41654","50000135","Wydział Filozoficzny",
"14011732","41426","50019230","Pion Rektora",
"14011733","41582","50000141","Wydział Chemii",
"14011746","41430","50000053","Pion Prorektora ds. dydak",
"14011752","41426","50000141","Wydział Chemii",
"14011753","41442","50000057","Pion Kanclerza",
"14011762","41442","50000057","Pion Kanclerza",
"14011810","41456","50048998","Pion Pror. ds. badań nauk",
"14011811","42068","50000053","Pion Prorektora ds. dydak",
"14011820","41456","50000057","Pion Kanclerza",
"14011820","42036","50000056","Pion Prorektora ds. rozwo",
"14011822","41518","50000142","Wydział Biologii i Nauk o",
"14011824","41456","50000144","Wydz. Zarządz. i Komunika",
"14011827","41456","50000058","Pion Kwestora",
"14011833","41456","50000134","Wydział Prawa i Administr",
"14011833","41612","50019230","Pion Rektora",
"14011840","41470","50000055","Pion Pror. ds. polit. kad",
"14011842","41426","50000055","Pion Pror. ds. polit. kad",
"14011849","41548","50000140","Wydział Matematyki i Info",
"14011874","41944","50000137","Wydział Filologiczny",
"14011933","41548","50000140","Wydział Matematyki i Info",
"14011942","41456","50000144","Wydz. Zarządz. i Komunika",
"14011943","41487","50000137","Wydział Filologiczny",
"14011957","41548","50000139","Wydz. Fizyki, Astronom. i",
"14011985","41477","50048998","Pion Pror. ds. badań nauk",
"14012035","41829","50019230","Pion Rektora",
"14012039","42116","50000142","Wydział Biologii i Nauk o",
"14012064","41548","50000053","Pion Prorektora ds. dydak",
"14012075","41548","50000053","Pion Prorektora ds. dydak",
"14012089","41857","50019230","Pion Rektora",
"14012115","41548","50000137","Wydział Filologiczny",
"14012124","41518","50000141","Wydział Chemii",
"14012131","41705","50000142","Wydział Biologii i Nauk o",
"14012143","41487","50000142","Wydział Biologii i Nauk o",
"14012154","41487","50000139","Wydz. Fizyki, Astronom. i",
"14012175","41913","50000143","Wydz.Biochemii, Biofiz. i",
"14012217","41518","50000142","Wydział Biologii i Nauk o",
"14012278","41518","50000053","Pion Prorektora ds. dydak",
"14012286","41958","50000142","Wydział Biologii i Nauk o",
"14012287","41518","50019230","Pion Rektora",
"14012288","41548","50000145","Wydz. Studiów Międzynarod",
"14012295","41548","50000145","Wydz. Studiów Międzynarod",
"14012298","41548","50000136","Wydział Historyczny",
"14012299","41518","50000139","Wydz. Fizyki, Astronom. i",
"14012304","41518","50000057","Pion Kanclerza",
"14012310","41518","50000057","Pion Kanclerza",
"14012311","41821","50000053","Pion Prorektora ds. dydak",
"14012313","41487","50019230","Pion Rektora",
"14012314","41487","50019230","Pion Rektora",
"14012317","41518","50000058","Pion Kwestora",
"14012348","41518","50019230","Pion Rektora",
"14012363","41518","50019230","Pion Rektora",
"14012422","41548","50000138","Wydział Polonistyki",
"14012423","41548","50000138","Wydział Polonistyki",
"14012426","41548","50000137","Wydział Filologiczny",
"14012449","41548","50000138","Wydział Polonistyki",
"14012465","41518","50000142","Wydział Biologii i Nauk o",
"14012481","41518","50019230","Pion Rektora",
"14012481","42141","50048998","Pion Pror. ds. badań nauk",
"14012525","41518","50000140","Wydział Matematyki i Info",
"14012532","41548","50000140","Wydział Matematyki i Info",
"14012533","41536","50019230","Pion Rektora",
"14012534","41548","50000144","Wydz. Zarządz. i Komunika",
"14012535","41548","50000136","Wydział Historyczny",
"14012555","41548","50000144","Wydz. Zarządz. i Komunika",
"14012556","41548","50000144","Wydz. Zarządz. i Komunika",
"14012557","41548","50000057","Pion Kanclerza",
"14012558","41548","50000137","Wydział Filologiczny",
"14012572","41548","50000057","Pion Kanclerza",
"14012575","41548","50000136","Wydział Historyczny",
"14012576","41548","50000143","Wydz.Biochemii, Biofiz. i",
"14012592","41548","50000135","Wydział Filozoficzny",
"14012649","41579","50000053","Pion Prorektora ds. dydak",
"14012649","41913","50000137","Wydział Filologiczny",
"14012692","41548","50000137","Wydział Filologiczny",
"14012707","41548","50000137","Wydział Filologiczny",
"14012720","41548","50000143","Wydz.Biochemii, Biofiz. i",
"14012725","41548","50000135","Wydział Filozoficzny",
"14012732","41548","50000142","Wydział Biologii i Nauk o",
"14012752","41548","50000137","Wydział Filologiczny",
"14012754","41946","50000144","Wydz. Zarządz. i Komunika",
"14012831","41548","50000145","Wydz. Studiów Międzynarod",
"14012841","41548","50000145","Wydz. Studiów Międzynarod",
"14012842","41548","50000144","Wydz. Zarządz. i Komunika",
"14012848","41548","50000145","Wydz. Studiów Międzynarod",
"14012855","41548","50000140","Wydział Matematyki i Info",
"14012856","41548","50000144","Wydz. Zarządz. i Komunika",
"14012857","41548","50000145","Wydz. Studiów Międzynarod",
"14012863","41913","50000139","Wydz. Fizyki, Astronom. i",
"14012884","41548","50000145","Wydz. Studiów Międzynarod",
"14012885","41548","50000145","Wydz. Studiów Międzynarod",
"14012886","41561","50000055","Pion Pror. ds. polit. kad",
"14012887","41548","50000137","Wydział Filologiczny",
"14012888","41548","50000137","Wydział Filologiczny",
"14012914","41548","50000143","Wydz.Biochemii, Biofiz. i",
"14012915","41554","50019230","Pion Rektora",
"14012916","41554","50019230","Pion Rektora",
"14012932","41579","50000142","Wydział Biologii i Nauk o",
"14012938","41540","50000139","Wydz. Fizyki, Astronom. i",
"14012939","41548","50000143","Wydz.Biochemii, Biofiz. i",
"14012942","41548","50000139","Wydz. Fizyki, Astronom. i",
"14012959","41548","50000139","Wydz. Fizyki, Astronom. i",
"14012965","41930","50019230","Pion Rektora",
"14012975","41548","50000137","Wydział Filologiczny",
"14012980","41548","50000139","Wydz. Fizyki, Astronom. i",
"14012981","41548","50000055","Pion Pror. ds. polit. kad",
"14012982","41579","50048998","Pion Pror. ds. badań nauk",
"14012983","41548","50000139","Wydz. Fizyki, Astronom. i",
"14012986","41548","50000137","Wydział Filologiczny",
"14012993","41548","50000141","Wydział Chemii",
"14012995","41548","50000144","Wydz. Zarządz. i Komunika",
"14013013","41548","50000137","Wydział Filologiczny",
"14013021","41548","50000138","Wydział Polonistyki",
"14013028","41548","50000137","Wydział Filologiczny",
"14013035","41579","50000144","Wydz. Zarządz. i Komunika",
"14013036","41548","50000134","Wydział Prawa i Administr",
"14013038","41548","50000134","Wydział Prawa i Administr",
"14013069","41557","50000139","Wydz. Fizyki, Astronom. i",
"14013087","41671","50000145","Wydz. Studiów Międzynarod",
"14013089","41687","50019230","Pion Rektora",
"14013131","41569","50000138","Wydział Polonistyki",
"14013132","41548","50000144","Wydz. Zarządz. i Komunika",
"14013133","41548","50000144","Wydz. Zarządz. i Komunika",
"14013134","41548","50000144","Wydz. Zarządz. i Komunika",
"14013137","41548","50000144","Wydz. Zarządz. i Komunika",
"14013138","41582","50000057","Pion Kanclerza",
"14013142","41609","50000145","Wydz. Studiów Międzynarod",
"14013154","41582","50000144","Wydz. Zarządz. i Komunika",
"14013162","41579","50000139","Wydz. Fizyki, Astronom. i",
"14013163","41562","50000145","Wydz. Studiów Międzynarod",
"14013164","41582","50000145","Wydz. Studiów Międzynarod",
"14013174","41946","50000139","Wydz. Fizyki, Astronom. i",
"14013186","41579","50000139","Wydz. Fizyki, Astronom. i",
"14013188","41579","0",,
"14013198","41575","50000145","Wydz. Studiów Międzynarod",
"14013218","41579","50019230","Pion Rektora",
"14013219","41579","50000143","Wydz.Biochemii, Biofiz. i",
"14013220","41590","50000056","Pion Prorektora ds. rozwo",
"14013227","41579","50000136","Wydział Historyczny",
"14013229","41609","50000145","Wydz. Studiów Międzynarod",
"14013290","41974","50000135","Wydział Filozoficzny",
